race_date,horse_name,jockey,trainer,actual_weight,draw,win_odds,race_distance,track_condition,horse_age,class,is_top3
2025-06-02,馬_152_06,蔡明紹,告東尼,108,5,16.51,2200,好地,3,精英班,0
2025-06-02,馬_152_07,田泰安,葉楚航,123,11,18.5,2200,好地,5,精英班,0
2025-06-02,馬_152_08,何澤堯,葉楚航,126,4,15.38,2200,好地,2,精英班,0
2025-06-02,馬_152_09,田泰安,大衛希斯,120,9,11.12,2200,好地,7,精英班,0
2025-06-02,馬_152_10,蔡明紹,葉楚航,115,1,10.03,2200,好地,2,精英班,0
2025-06-02,馬_152_11,何澤堯,葉楚航,116,14,19.25,2200,好地,6,精英班,0
2025-06-03,馬_153_00,莫雷拉,方嘉柏,106,1,11.56,2400,黏地,2,精英班,1
2025-06-03,馬_153_01,田泰安,大衛希斯,105,13,17.94,2400,黏地,5,精英班,0
2025-06-03,馬_153_02,潘頓,蘇偉賢,128,3,10.24,2400,黏地,2,精英班,1
2025-06-03,馬_153_03,梁家俊,沈集成,120,10,17.4,2400,黏地,7,精英班,0
2025-06-03,馬_153_04,梁家俊,葉楚航,104,8,12.39,2400,黏地,4,精英班,0
2025-06-03,馬_153_05,布文,告東尼,104,1,14.23,2400,黏地,7,精英班,0
2025-06-03,馬_153_06,布文,蘇偉賢,110,10,12.8,2400,黏地,8,精英班,0
2025-06-03,馬_153_07,潘頓,沈集成,104,11,5.39,2400,黏地,3,精英班,1
2025-06-03,馬_153_08,田泰安,大衛希斯,121,7,12.44,2400,黏地,4,精英班,0
2025-06-03,馬_153_09,蔡明紹,蔡約翰,133,4,11.51,2400,黏地,3,精英班,1
2025-06-03,馬_153_10,蔡明紹,蔡約翰,108,10,5.13,2400,黏地,7,精英班,1
2025-06-03,馬_153_11,布文,葉楚航,118,14,18.25,2400,黏地,8,精英班,0
2025-06-04,馬_154_00,潘頓,大衛希斯,115,14,13.16,1400,好地,2,精英班,0
2025-06-04,馬_154_01,蔡明紹,蘇偉賢,133,8,15.45,1400,好地,2,精英班,0
2025-06-04,馬_154_02,莫雷拉,方嘉柏,104,14,11.47,1400,好地,7,精英班,0
2025-06-04,馬_154_03,潘頓,告東尼,113,2,10.36,1400,好地,6,精英班,1
2025-06-04,馬_154_04,何澤堯,方嘉柏,104,13,18.63,1400,好地,4,精英班,0
2025-06-04,馬_154_05,田泰安,蘇偉賢,121,2,11.81,1400,好地,2,精英班,1
2025-06-04,馬_154_06,周俊樂,呂健威,109,12,13.0,1400,好地,8,精英班,0
2025-06-04,馬_154_07,潘頓,蘇偉賢,116,7,13.09,1400,好地,5,精英班,0
2025-06-04,馬_154_08,何澤堯,葉楚航,102,3,10.43,1400,好地,6,精英班,0
2025-06-04,馬_154_09,田泰安,蔡約翰,128,3,9.18,1400,好地,5,精英班,1
2025-06-04,馬_154_10,蔡明紹,蘇偉賢,134,12,17.76,1400,好地,4,精英班,0
2025-06-04,馬_154_11,潘頓,大衛希斯,123,12,10.3,1400,好地,2,精英班,0
2025-06-05,馬_155_00,田泰安,告東尼,118,8,18.38,1200,黏地,8,第二班,0
2025-06-05,馬_155_01,布文,沈集成,104,9,16.04,1200,黏地,5,第二班,0
2025-06-05,馬_155_02,何澤堯,葉楚航,110,7,18.33,1200,黏地,4,第二班,0
2025-06-05,馬_155_03,潘頓,方嘉柏,117,10,8.28,1200,黏地,8,第二班,1
2025-06-05,馬_155_04,潘頓,大衛希斯,129,2,9.02,1200,黏地,8,第二班,1
2025-06-05,馬_155_05,布文,方嘉柏,119,7,13.84,1200,黏地,4,第二班,0
2025-06-05,馬_155_06,艾道拿,蔡約翰,120,6,10.35,1200,黏地,5,第二班,1
2025-06-05,馬_155_07,何澤堯,大衛希斯,108,11,17.88,1200,黏地,8,第二班,0
2025-06-05,馬_155_08,莫雷拉,蔡約翰,102,11,8.09,1200,黏地,3,第二班,0
2025-06-05,馬_155_09,梁家俊,沈集成,127,9,14.34,1200,黏地,4,第二班,0
2025-06-05,馬_155_10,莫雷拉,方嘉柏,104,10,11.86,1200,黏地,3,第二班,0
2025-06-05,馬_155_11,田泰安,葉楚航,119,2,13.21,1200,黏地,8,第二班,0
2025-06-06,馬_156_00,潘頓,大衛希斯,127,10,10.41,2000,黏地,7,第二班,0
2025-06-06,馬_156_01,周俊樂,沈集成,131,10,14.66,2000,黏地,3,第二班,0
2025-06-06,馬_156_02,蔡明紹,沈集成,127,14,20.09,2000,黏地,3,第二班,0
2025-06-06,馬_156_03,周俊樂,蘇偉賢,103,11,13.0,2000,黏地,3,第二班,0
2025-06-06,馬_156_04,何澤堯,大衛希斯,104,3,10.44,2000,黏地,4,第二班,0
2025-06-06,馬_156_05,艾道拿,蘇偉賢,107,3,14.09,2000,黏地,8,第二班,0
2025-06-06,馬_156_06,艾道拿,大衛希斯,118,9,15.98,2000,黏地,5,第二班,0
2025-06-06,馬_156_07,艾道拿,方嘉柏,102,2,20.38,2000,黏地,2,第二班,1
2025-06-06,馬_156_08,布文,蔡約翰,114,7,10.67,2000,黏地,3,第二班,1
2025-06-06,馬_156_09,艾道拿,蔡約翰,122,4,13.34,2000,黏地,5,第二班,1
2025-06-06,馬_156_10,田泰安,葉楚航,101,4,12.75,2000,黏地,2,第二班,0
2025-06-06,馬_156_11,莫雷拉,告東尼,118,13,10.61,2000,黏地,3,第二班,0
2025-06-07,馬_157_00,布文,大衛希斯,119,12,16.6,2000,好地,4,普通賽,0
2025-06-07,馬_157_01,艾道拿,呂健威,100,6,9.61,2000,好地,8,普通賽,1
2025-06-07,馬_157_02,莫雷拉,蔡約翰,128,1,8.08,2000,好地,6,普通賽,0
2025-06-07,馬_157_03,何澤堯,蔡約翰,123,1,4.72,2000,好地,8,普通賽,1
2025-06-07,馬_157_04,布文,葉楚航,121,5,15.3,2000,好地,8,普通賽,0
2025-06-07,馬_157_05,何澤堯,沈集成,118,2,7.5,2000,好地,3,普通賽,1
2025-06-07,馬_157_06,蔡明紹,蔡約翰,118,9,11.02,2000,好地,8,普通賽,0
2025-06-07,馬_157_07,周俊樂,呂健威,122,6,9.9,2000,好地,5,普通賽,1
2025-06-07,馬_157_08,田泰安,蔡約翰,118,12,13.66,2000,好地,8,普通賽,0
2025-06-07,馬_157_09,田泰安,告東尼,123,4,15.34,2000,好地,7,普通賽,0
2025-06-07,馬_157_10,田泰安,告東尼,103,14,17.67,2000,好地,5,普通賽,0
2025-06-07,馬_157_11,田泰安,告東尼,128,3,11.72,2000,好地,4,普通賽,0
2025-06-08,馬_158_00,莫雷拉,沈集成,102,5,10.64,1200,好至快,5,第一班,0
2025-06-08,馬_158_01,何澤堯,蘇偉賢,120,12,16.67,1200,好至快,4,第一班,0
2025-06-08,馬_158_02,田泰安,葉楚航,105,9,13.55,1200,好至快,2,第一班,0
2025-06-08,馬_158_03,潘頓,蘇偉賢,110,3,9.22,1200,好至快,3,第一班,1
2025-06-08,馬_158_04,布文,告東尼,119,5,15.52,1200,好至快,3,第一班,0
2025-06-08,馬_158_05,艾道拿,蔡約翰,105,7,6.39,1200,好至快,5,第一班,1
2025-06-08,馬_158_06,何澤堯,告東尼,131,1,13.02,1200,好至快,3,第一班,1
2025-06-08,馬_158_07,潘頓,方嘉柏,131,5,9.49,1200,好至快,4,第一班,0
2025-06-08,馬_158_08,潘頓,葉楚航,103,1,4.85,1200,好至快,5,第一班,1
2025-06-08,馬_158_09,周俊樂,大衛希斯,121,14,13.32,1200,好至快,8,第一班,0
2025-06-08,馬_158_10,田泰安,蘇偉賢,114,10,10.36,1200,好至快,8,第一班,0
2025-06-08,馬_158_11,蔡明紹,葉楚航,130,11,14.83,1200,好至快,7,第一班,0
2025-06-09,馬_159_00,田泰安,告東尼,108,4,8.59,1000,軟地,6,盃賽,1
2025-06-09,馬_159_01,田泰安,告東尼,129,10,16.39,1000,軟地,7,盃賽,0
2025-06-09,馬_159_02,蔡明紹,葉楚航,107,1,13.31,1000,軟地,5,盃賽,1
2025-06-09,馬_159_03,潘頓,蘇偉賢,117,4,6.82,1000,軟地,5,盃賽,1
2025-06-09,馬_159_04,莫雷拉,大衛希斯,117,14,9.83,1000,軟地,6,盃賽,1
2025-06-09,馬_159_05,布文,葉楚航,111,4,13.67,1000,軟地,3,盃賽,0
2025-06-09,馬_159_06,何澤堯,蘇偉賢,122,13,18.0,1000,軟地,4,盃賽,0
2025-06-09,馬_159_07,潘頓,蔡約翰,125,7,5.37,1000,軟地,7,盃賽,1
2025-06-09,馬_159_08,艾道拿,大衛希斯,107,3,10.41,1000,軟地,7,盃賽,0
2025-06-09,馬_159_09,莫雷拉,呂健威,128,11,1.53,1000,軟地,6,盃賽,1
2025-06-09,馬_159_10,何澤堯,告東尼,110,6,20.08,1000,軟地,3,盃賽,0
2025-06-09,馬_159_11,布文,方嘉柏,120,11,13.65,1000,軟地,7,盃賽,0
2025-06-10,馬_160_00,梁家俊,葉楚航,116,8,15.85,2000,好地,8,第三班,1
2025-06-10,馬_160_01,梁家俊,蘇偉賢,104,14,17.68,2000,好地,4,第三班,0
2025-06-10,馬_160_02,田泰安,沈集成,129,4,13.4,2000,好地,8,第三班,0
2025-06-10,馬_160_03,艾道拿,告東尼,112,10,12.35,2000,好地,5,第三班,0
2025-06-10,馬_160_04,艾道拿,告東尼,126,13,19.84,2000,好地,6,第三班,0
2025-06-10,馬_160_05,潘頓,大衛希斯,119,6,5.16,2000,好地,6,第三班,0
2025-06-10,馬_160_06,艾道拿,沈集成,117,2,9.41,2000,好地,8,第三班,0
2025-06-10,馬_160_07,潘頓,蘇偉賢,117,7,10.37,2000,好地,6,第三班,1
2025-06-10,馬_160_08,梁家俊,呂健威,106,9,9.67,2000,好地,7,第三班,1
2025-06-10,馬_160_09,潘頓,蘇偉賢,113,4,5.45,2000,好地,2,第三班,0
2025-06-10,馬_160_10,周俊樂,沈集成,120,7,14.23,2000,好地,8,第三班,0
2025-06-10,馬_160_11,梁家俊,蔡約翰,134,1,8.57,2000,好地,5,第三班,1
2025-06-11,馬_161_00,周俊樂,蔡約翰,130,13,8.86,1800,軟地,6,第一班,0
2025-06-11,馬_161_01,布文,方嘉柏,100,14,17.16,1800,軟地,6,第一班,0
2025-06-11,馬_161_02,莫雷拉,呂健威,127,2,2.47,1800,軟地,3,第一班,1
2025-06-11,馬_161_03,周俊樂,沈集成,121,12,14.83,1800,軟地,4,第一班,0
2025-06-11,馬_161_04,莫雷拉,方嘉柏,102,12,10.51,1800,軟地,7,第一班,0
2025-06-11,馬_161_05,莫雷拉,沈集成,114,3,9.69,1800,軟地,4,第一班,0
2025-06-11,馬_161_06,艾道拿,告東尼,126,7,13.11,1800,軟地,8,第一班,0
2025-06-11,馬_161_07,蔡明紹,告東尼,121,3,11.32,1800,軟地,8,第一班,0
2025-06-11,馬_161_08,布文,呂健威,113,1,7.12,1800,軟地,6,第一班,1
2025-06-11,馬_161_09,何澤堯,蔡約翰,127,12,10.16,1800,軟地,5,第一班,1
2025-06-11,馬_161_10,田泰安,葉楚航,111,4,12.67,1800,軟地,3,第一班,0
2025-06-11,馬_161_11,潘頓,大衛希斯,118,10,4.74,1800,軟地,6,第一班,1
2025-06-12,馬_162_00,蔡明紹,大衛希斯,130,2,7.6,1800,黏地,4,第一班,0
2025-06-12,馬_162_01,布文,告東尼,122,10,15.84,1800,黏地,4,第一班,0
2025-06-12,馬_162_02,周俊樂,呂健威,107,2,10.96,1800,黏地,2,第一班,0
2025-06-12,馬_162_03,何澤堯,告東尼,108,7,12.82,1800,黏地,2,第一班,0
2025-06-12,馬_162_04,蔡明紹,大衛希斯,123,14,14.67,1800,黏地,2,第一班,0
2025-06-12,馬_162_05,梁家俊,方嘉柏,134,10,14.15,1800,黏地,5,第一班,0
2025-06-12,馬_162_06,何澤堯,蔡約翰,132,14,14.52,1800,黏地,4,第一班,1
2025-06-12,馬_162_07,莫雷拉,葉楚航,103,11,8.39,1800,黏地,5,第一班,1
2025-06-12,馬_162_08,蔡明紹,呂健威,122,13,11.61,1800,黏地,3,第一班,0
2025-06-12,馬_162_09,潘頓,蘇偉賢,119,6,9.01,1800,黏地,6,第一班,1
2025-06-12,馬_162_10,布文,方嘉柏,104,2,9.49,1800,黏地,8,第一班,0
2025-06-12,馬_162_11,艾道拿,呂健威,102,13,4.28,1800,黏地,3,第一班,1
2025-06-13,馬_163_00,何澤堯,沈集成,113,4,13.06,2400,軟地,5,第一班,0
2025-06-13,馬_163_01,莫雷拉,沈集成,127,9,4.21,2400,軟地,2,第一班,1
2025-06-13,馬_163_02,莫雷拉,葉楚航,122,13,12.17,2400,軟地,8,第一班,0
2025-06-13,馬_163_03,蔡明紹,方嘉柏,127,13,17.22,2400,軟地,2,第一班,0
2025-06-13,馬_163_04,蔡明紹,蘇偉賢,116,7,15.81,2400,軟地,5,第一班,0
2025-06-13,馬_163_05,何澤堯,方嘉柏,130,4,12.2,2400,軟地,4,第一班,0
2025-06-13,馬_163_06,蔡明紹,葉楚航,128,7,16.94,2400,軟地,2,第一班,0
2025-06-13,馬_163_07,田泰安,呂健威,117,14,10.33,2400,軟地,7,第一班,0
2025-06-13,馬_163_08,莫雷拉,呂健威,114,4,8.71,2400,軟地,8,第一班,0
2025-06-13,馬_163_09,莫雷拉,蔡約翰,122,11,6.06,2400,軟地,8,第一班,1
2025-06-13,馬_163_10,布文,告東尼,128,4,9.96,2400,軟地,7,第一班,1
2025-06-13,馬_163_11,艾道拿,葉楚航,122,13,19.84,2400,軟地,8,第一班,1
2025-06-14,馬_164_00,周俊樂,方嘉柏,114,1,15.41,1000,好至快,2,第二班,0
2025-06-14,馬_164_01,潘頓,告東尼,119,8,8.19,1000,好至快,8,第二班,0
2025-06-14,馬_164_02,蔡明紹,告東尼,109,10,10.32,1000,好至快,8,第二班,0
2025-06-14,馬_164_03,何澤堯,方嘉柏,103,6,14.11,1000,好至快,3,第二班,0
2025-06-14,馬_164_04,周俊樂,告東尼,108,13,20.4,1000,好至快,5,第二班,0
2025-06-14,馬_164_05,潘頓,告東尼,119,8,13.01,1000,好至快,8,第二班,0
2025-06-14,馬_164_06,梁家俊,方嘉柏,128,10,18.31,1000,好至快,8,第二班,0
2025-06-14,馬_164_07,田泰安,呂健威,114,5,9.77,1000,好至快,7,第二班,1
2025-06-14,馬_164_08,艾道拿,呂健威,118,7,9.21,1000,好至快,5,第二班,0
2025-06-14,馬_164_09,潘頓,大衛希斯,113,3,8.69,1000,好至快,5,第二班,1
2025-06-14,馬_164_10,艾道拿,告東尼,130,5,10.91,1000,好至快,4,第二班,0
2025-06-14,馬_164_11,蔡明紹,方嘉柏,123,8,15.16,1000,好至快,6,第二班,0
2025-06-15,馬_165_00,何澤堯,沈集成,103,11,14.66,2000,黏地,3,第一班,0
2025-06-15,馬_165_01,何澤堯,蘇偉賢,108,11,11.48,2000,黏地,4,第一班,0
2025-06-15,馬_165_02,蔡明紹,方嘉柏,108,5,15.52,2000,黏地,4,第一班,1
2025-06-15,馬_165_03,何澤堯,大衛希斯,124,3,10.9,2000,黏地,7,第一班,0
2025-06-15,馬_165_04,布文,大衛希斯,131,7,12.87,2000,黏地,2,第一班,1
2025-06-15,馬_165_05,艾道拿,大衛希斯,112,10,13.17,2000,黏地,8,第一班,0
2025-06-15,馬_165_06,莫雷拉,沈集成,127,2,7.98,2000,黏地,3,第一班,0
2025-06-15,馬_165_07,莫雷拉,呂健威,131,8,7.67,2000,黏地,7,第一班,1
2025-06-15,馬_165_08,周俊樂,蔡約翰,109,4,12.08,2000,黏地,2,第一班,1
2025-06-15,馬_165_09,潘頓,葉楚航,103,5,3.49,2000,黏地,3,第一班,1
2025-06-15,馬_165_10,莫雷拉,蔡約翰,126,5,7.6,2000,黏地,2,第一班,0
2025-06-15,馬_165_11,梁家俊,大衛希斯,125,6,12.42,2000,黏地,4,第一班,0
2025-06-16,馬_166_00,莫雷拉,葉楚航,126,1,5.9,1000,軟地,2,第三班,1
2025-06-16,馬_166_01,潘頓,蘇偉賢,124,13,8.22,1000,軟地,3,第三班,0
2025-06-16,馬_166_02,梁家俊,大衛希斯,119,5,14.56,1000,軟地,6,第三班,0
2025-06-16,馬_166_03,梁家俊,告東尼,125,9,15.36,1000,軟地,6,第三班,0
2025-06-16,馬_166_04,周俊樂,蔡約翰,119,9,9.4,1000,軟地,8,第三班,0
2025-06-16,馬_166_05,何澤堯,沈集成,134,1,7.66,1000,軟地,8,第三班,1
2025-06-16,馬_166_06,艾道拿,告東尼,129,2,16.07,1000,軟地,6,第三班,0
2025-06-16,馬_166_07,莫雷拉,沈集成,113,2,3.46,1000,軟地,4,第三班,1
2025-06-16,馬_166_08,莫雷拉,呂健威,101,2,3.27,1000,軟地,6,第三班,1
2025-06-16,馬_166_09,田泰安,沈集成,109,4,12.26,1000,軟地,3,第三班,0
2025-06-16,馬_166_10,何澤堯,葉楚航,126,11,13.47,1000,軟地,3,第三班,0
2025-06-16,馬_166_11,何澤堯,葉楚航,120,2,11.78,1000,軟地,6,第三班,0
2025-06-17,馬_167_00,梁家俊,蘇偉賢,112,14,16.37,1800,好至快,8,普通賽,0
2025-06-17,馬_167_01,田泰安,沈集成,100,8,10.33,1800,好至快,2,普通賽,1
2025-06-17,馬_167_02,潘頓,告東尼,131,1,7.46,1800,好至快,5,普通賽,1
2025-06-17,馬_167_03,莫雷拉,告東尼,108,1,6.39,1800,好至快,3,普通賽,1
2025-06-17,馬_167_04,布文,蔡約翰,108,4,11.36,1800,好至快,6,普通賽,0
2025-06-17,馬_167_05,田泰安,呂健威,117,12,14.88,1800,好至快,4,普通賽,1
2025-06-17,馬_167_06,莫雷拉,方嘉柏,104,10,8.33,1800,好至快,7,普通賽,1
2025-06-17,馬_167_07,何澤堯,蔡約翰,121,12,13.41,1800,好至快,8,普通賽,0
2025-06-17,馬_167_08,梁家俊,呂健威,119,12,14.68,1800,好至快,5,普通賽,0
2025-06-17,馬_167_09,梁家俊,葉楚航,116,4,15.93,1800,好至快,7,普通賽,0
2025-06-17,馬_167_10,田泰安,呂健威,131,11,8.71,1800,好至快,3,普通賽,1
2025-06-17,馬_167_11,周俊樂,葉楚航,103,6,17.39,1800,好至快,8,普通賽,0
2025-06-18,馬_168_00,田泰安,沈集成,105,11,13.79,1400,好地,8,普通賽,0
2025-06-18,馬_168_01,周俊樂,呂健威,120,4,8.92,1400,好地,5,普通賽,1
2025-06-18,馬_168_02,蔡明紹,大衛希斯,126,4,16.29,1400,好地,8,普通賽,1
2025-06-18,馬_168_03,周俊樂,告東尼,121,7,13.69,1400,好地,8,普通賽,0
2025-06-18,馬_168_04,潘頓,大衛希斯,117,14,8.46,1400,好地,3,普通賽,0
2025-06-18,馬_168_05,莫雷拉,大衛希斯,117,13,10.99,1400,好地,2,普通賽,1
2025-06-18,馬_168_06,莫雷拉,大衛希斯,114,9,7.57,1400,好地,8,普通賽,0
2025-06-18,馬_168_07,蔡明紹,告東尼,117,13,20.42,1400,好地,7,普通賽,0
2025-06-18,馬_168_08,布文,大衛希斯,124,13,18.11,1400,好地,2,普通賽,0
2025-06-18,馬_168_09,蔡明紹,蘇偉賢,102,1,12.33,1400,好地,6,普通賽,0
2025-06-18,馬_168_10,梁家俊,告東尼,100,1,11.05,1400,好地,8,普通賽,1
2025-06-18,馬_168_11,梁家俊,沈集成,103,13,16.94,1400,好地,5,普通賽,1
2025-06-19,馬_169_00,莫雷拉,沈集成,103,1,9.79,1400,好地,7,第一班,1
2025-06-19,馬_169_01,田泰安,蘇偉賢,124,7,17.71,1400,好地,2,第一班,0
2025-06-19,馬_169_02,田泰安,沈集成,103,11,14.91,1400,好地,5,第一班,0
2025-06-19,馬_169_03,何澤堯,葉楚航,118,3,13.81,1400,好地,4,第一班,0
2025-06-19,馬_169_04,布文,告東尼,129,14,17.3,1400,好地,5,第一班,0
2025-06-19,馬_169_05,潘頓,沈集成,126,5,9.87,1400,好地,8,第一班,1
2025-06-19,馬_169_06,潘頓,大衛希斯,122,5,7.23,1400,好地,2,第一班,1
2025-06-19,馬_169_07,周俊樂,告東尼,123,2,15.64,1400,好地,4,第一班,0
2025-06-19,馬_169_08,周俊樂,蘇偉賢,106,13,19.49,1400,好地,7,第一班,0
2025-06-19,馬_169_09,布文,沈集成,131,11,12.04,1400,好地,2,第一班,0
2025-06-19,馬_169_10,蔡明紹,沈集成,112,14,15.07,1400,好地,5,第一班,1
2025-06-19,馬_169_11,潘頓,沈集成,126,5,10.39,1400,好地,6,第一班,1
2025-06-20,馬_170_00,何澤堯,蘇偉賢,130,12,14.05,1000,黏地,2,第三班,0
2025-06-20,馬_170_01,梁家俊,沈集成,110,1,11.88,1000,黏地,5,第三班,0
2025-06-20,馬_170_02,梁家俊,葉楚航,119,13,16.27,1000,黏地,6,第三班,1
2025-06-20,馬_170_03,蔡明紹,方嘉柏,107,6,13.91,1000,黏地,6,第三班,0
2025-06-20,馬_170_04,艾道拿,大衛希斯,102,5,14.05,1000,黏地,2,第三班,0
2025-06-20,馬_170_05,梁家俊,沈集成,119,7,16.85,1000,黏地,4,第三班,0
2025-06-20,馬_170_06,田泰安,蘇偉賢,133,4,14.25,1000,黏地,6,第三班,0
2025-06-20,馬_170_07,潘頓,蘇偉賢,108,1,8.22,1000,黏地,4,第三班,1
2025-06-20,馬_170_08,艾道拿,方嘉柏,101,14,21.58,1000,黏地,7,第三班,0
2025-06-20,馬_170_09,布文,方嘉柏,113,12,13.35,1000,黏地,3,第三班,0
2025-06-20,馬_170_10,布文,方嘉柏,130,1,15.13,1000,黏地,7,第三班,0
2025-06-20,馬_170_11,艾道拿,蔡約翰,106,2,7.2,1000,黏地,6,第三班,1
2025-06-21,馬_171_00,田泰安,大衛希斯,131,11,12.56,1400,軟地,5,盃賽,0
2025-06-21,馬_171_01,田泰安,告東尼,109,4,12.86,1400,軟地,2,盃賽,0
2025-06-21,馬_171_02,莫雷拉,沈集成,125,11,4.61,1400,軟地,7,盃賽,1
2025-06-21,馬_171_03,田泰安,呂健威,117,11,10.36,1400,軟地,5,盃賽,1
2025-06-21,馬_171_04,周俊樂,大衛希斯,106,1,5.5,1400,軟地,7,盃賽,1
2025-06-21,馬_171_05,田泰安,呂健威,134,7,6.9,1400,軟地,5,盃賽,1
2025-06-21,馬_171_06,潘頓,蘇偉賢,108,13,14.34,1400,軟地,7,盃賽,1
2025-06-21,馬_171_07,潘頓,蘇偉賢,101,3,9.86,1400,軟地,6,盃賽,1
2025-06-21,馬_171_08,莫雷拉,葉楚航,109,5,9.93,1400,軟地,7,盃賽,0
2025-06-21,馬_171_09,艾道拿,方嘉柏,117,5,16.84,1400,軟地,4,盃賽,0
2025-06-21,馬_171_10,莫雷拉,沈集成,125,5,6.49,1400,軟地,3,盃賽,0
2025-06-21,馬_171_11,蔡明紹,大衛希斯,100,3,13.89,1400,軟地,6,盃賽,0
2025-06-22,馬_172_00,蔡明紹,告東尼,129,7,17.02,2400,黏地,7,盃賽,0
2025-06-22,馬_172_01,蔡明紹,大衛希斯,110,6,13.19,2400,黏地,6,盃賽,0
2025-06-22,馬_172_02,田泰安,告東尼,123,2,12.52,2400,黏地,4,盃賽,0
2025-06-22,馬_172_03,周俊樂,蘇偉賢,133,6,9.9,2400,黏地,5,盃賽,1
2025-06-22,馬_172_04,潘頓,蘇偉賢,132,11,11.15,2400,黏地,7,盃賽,0
2025-06-22,馬_172_05,莫雷拉,蔡約翰,102,9,3.9,2400,黏地,6,盃賽,1
2025-06-22,馬_172_06,潘頓,蔡約翰,120,5,2.67,2400,黏地,2,盃賽,0
2025-06-22,馬_172_07,周俊樂,呂健威,108,6,9.04,2400,黏地,2,盃賽,1
2025-06-22,馬_172_08,艾道拿,告東尼,126,8,14.06,2400,黏地,2,盃賽,0
2025-06-22,馬_172_09,布文,蔡約翰,109,6,4.39,2400,黏地,3,盃賽,1
2025-06-22,馬_172_10,田泰安,大衛希斯,112,6,9.21,2400,黏地,6,盃賽,1
2025-06-22,馬_172_11,艾道拿,蘇偉賢,125,11,12.47,2400,黏地,6,盃賽,0
2025-06-23,馬_173_00,周俊樂,告東尼,103,5,19.64,1200,軟地,7,第一班,0
2025-06-23,馬_173_01,田泰安,方嘉柏,100,13,17.3,1200,軟地,8,第一班,0
2025-06-23,馬_173_02,蔡明紹,呂健威,122,5,7.95,1200,軟地,8,第一班,1
2025-06-23,馬_173_03,蔡明紹,大衛希斯,107,5,11.59,1200,軟地,8,第一班,0
2025-06-23,馬_173_04,周俊樂,蘇偉賢,132,13,18.04,1200,軟地,6,第一班,0
2025-06-23,馬_173_05,田泰安,方嘉柏,108,10,15.82,1200,軟地,6,第一班,1
2025-06-23,馬_173_06,莫雷拉,大衛希斯,114,9,7.93,1200,軟地,7,第一班,0
2025-06-23,馬_173_07,周俊樂,沈集成,116,9,9.98,1200,軟地,7,第一班,0
2025-06-23,馬_173_08,梁家俊,方嘉柏,124,13,15.46,1200,軟地,4,第一班,0
2025-06-23,馬_173_09,艾道拿,沈集成,115,14,17.97,1200,軟地,2,第一班,0
2025-06-23,馬_173_10,周俊樂,大衛希斯,100,7,10.59,1200,軟地,2,第一班,0
2025-06-23,馬_173_11,莫雷拉,蘇偉賢,121,14,11.25,1200,軟地,7,第一班,0
2025-06-24,馬_174_00,梁家俊,沈集成,116,5,14.14,2200,軟地,8,普通賽,0
2025-06-24,馬_174_01,莫雷拉,呂健威,109,2,5.92,2200,軟地,8,普通賽,1
2025-06-24,馬_174_02,周俊樂,大衛希斯,121,10,15.22,2200,軟地,3,普通賽,0
2025-06-24,馬_174_03,周俊樂,告東尼,101,3,13.02,2200,軟地,5,普通賽,0
2025-06-24,馬_174_04,艾道拿,沈集成,103,10,13.83,2200,軟地,7,普通賽,1
2025-06-24,馬_174_05,何澤堯,蘇偉賢,102,8,14.42,2200,軟地,3,普通賽,0
2025-06-24,馬_174_06,潘頓,方嘉柏,118,12,11.11,2200,軟地,6,普通賽,0
2025-06-24,馬_174_07,布文,告東尼,133,11,16.54,2200,軟地,5,普通賽,0
2025-06-24,馬_174_08,蔡明紹,葉楚航,107,6,13.31,2200,軟地,3,普通賽,1
2025-06-24,馬_174_09,艾道拿,葉楚航,109,5,9.46,2200,軟地,8,普通賽,0
2025-06-24,馬_174_10,梁家俊,蘇偉賢,130,5,14.64,2200,軟地,3,普通賽,0
2025-06-24,馬_174_11,艾道拿,蔡約翰,128,7,9.81,2200,軟地,2,普通賽,0
2025-06-25,馬_175_00,莫雷拉,告東尼,127,1,11.82,1200,好至快,8,普通賽,1
2025-06-25,馬_175_01,梁家俊,蘇偉賢,104,7,13.03,1200,好至快,4,普通賽,0
2025-06-25,馬_175_02,潘頓,蘇偉賢,132,11,9.65,1200,好至快,5,普通賽,0
2025-06-25,馬_175_03,蔡明紹,蔡約翰,118,6,6.73,1200,好至快,3,普通賽,1
2025-06-25,馬_175_04,周俊樂,蔡約翰,129,11,8.47,1200,好至快,2,普通賽,1
2025-06-25,馬_175_05,潘頓,蘇偉賢,132,9,6.1,1200,好至快,2,普通賽,1
2025-06-25,馬_175_06,周俊樂,方嘉柏,120,5,15.22,1200,好至快,6,普通賽,0
2025-06-25,馬_175_07,梁家俊,告東尼,125,14,19.49,1200,好至快,5,普通賽,0
2025-06-25,馬_175_08,莫雷拉,葉楚航,115,7,9.07,1200,好至快,3,普通賽,1
2025-06-25,馬_175_09,周俊樂,蘇偉賢,127,1,19.66,1200,好至快,2,普通賽,0
2025-06-25,馬_175_10,蔡明紹,蘇偉賢,107,1,11.26,1200,好至快,3,普通賽,0
2025-06-25,馬_175_11,周俊樂,呂健威,104,14,13.55,1200,好至快,3,普通賽,0
2025-06-26,馬_176_00,潘頓,蔡約翰,114,12,8.86,1000,軟地,4,第一班,1
2025-06-26,馬_176_01,潘頓,呂健威,133,1,5.66,1000,軟地,2,第一班,1
