race_date,horse_name,jockey,trainer,actual_weight,draw,win_odds,race_distance,is_top3,last_is_top3,top3_rate_last_1,top3_rate_last_3,top3_rate_last_5,avg_odds_last_3,avg_actual_weight_last_3,days_since_last_race,predicted_top3_prob,implied_prob,edge,expected_return
2024-12-26,浪漫勇士,莫雷拉,呂健威,122,5,2.3,1600,1,1.0,0.7605633802816901,0.6666666666666666,0.8,2.033333333333333,127.0,36.0,0.967490330008153,0.4347826086956522,0.5327077213125008,1.2252277590187517
2024-12-26,浪漫勇士,蔡明紹,葉楚航,129,7,2.2,1600,1,1.0,0.7638888888888888,1.0,0.8,1.9333333333333331,128.66666666666666,0.0,0.8338636432355075,0.45454545454545453,0.379318188690053,0.8345000151181168
2024-12-28,浪漫勇士,希威森,韋達,123,13,2.3,1000,0,1.0,0.7671232876712328,1.0,0.8,2.1333333333333333,127.0,2.0,0.8009034047319757,0.4347826086956522,0.3661207960363235,0.842077830883544
2023-01-07,發財先鋒,潘頓,呂健威,132,7,1.8,2200,0,,,,,,,,0.6253900237325514,0.5555555555555556,0.06983446817699579,0.12570204271859253
2023-01-14,發財先鋒,蔡明紹,告東尼,116,9,16.3,1800,0,0.0,0.0,0.0,0.0,1.8,132.0,7.0,0.4818227921618062,0.06134969325153374,0.42047309891027246,6.853711512237441
2023-02-12,發財先鋒,潘頓,沈集成,117,10,2.1,2200,1,0.0,0.0,0.0,0.0,9.05,124.0,29.0,0.8332556339193468,0.47619047619047616,0.3570651577288706,0.7498368312306283
2023-03-19,發財先鋒,艾道拿,呂健威,120,2,22.1,2000,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.733333333333334,121.66666666666669,35.0,0.2324385136084889,0.04524886877828054,0.18718964483020836,4.136891150747606
2023-03-27,發財先鋒,艾道拿,韋達,129,11,6.6,1800,1,0.0,0.25,0.3333333333333333,0.25,13.5,117.66666666666669,8.0,0.5638513238923455,0.15151515151515152,0.412336172377194,2.72141873768948
2023-04-07,發財先鋒,蔡明紹,告東尼,132,4,5.7,1600,0,0.0,0.3333333333333333,0.3333333333333333,0.4,14.6,126.33333333333331,7.0,0.2717289479491369,0.17543859649122806,0.09629035145790882,0.5488550033100803
2023-04-23,發財先鋒,蔡明紹,韋達,124,3,19.4,1000,0,0.0,0.25,0.0,0.2,8.6,127.66666666666669,4.0,0.2844874254158103,0.051546391752577324,0.23294103366323296,4.51905605306672
2023-05-04,發財先鋒,潘頓,韋達,118,8,2.4,1400,1,0.0,0.2,0.0,0.0,9.9,123.33333333333331,2.0,0.7601348782469013,0.4166666666666667,0.3434682115802346,0.8243237077925629
2023-05-14,發財先鋒,巴度,蘇保羅,118,8,19.9,1800,0,1.0,0.2727272727272727,0.3333333333333333,0.2,9.033333333333331,122.33333333333331,10.0,0.2113020852065565,0.05025125628140704,0.16105082892514946,3.2049114956104736
2023-06-22,發財先鋒,巴度,呂健威,124,3,14.4,1200,1,0.0,0.25,0.3333333333333333,0.2,9.2,120.33333333333331,39.0,0.4366400614238471,0.06944444444444445,0.3671956169794026,5.287616884503398
2023-07-12,發財先鋒,莫雷拉,沈集成,121,13,2.5,1800,0,0.0,0.2857142857142857,0.3333333333333333,0.4,17.166666666666668,122.33333333333331,11.0,0.4566962885730911,0.4,0.05669628857309106,0.14174072143272765
2023-08-08,發財先鋒,潘頓,呂健威,125,9,2.3,1600,1,0.0,0.2666666666666666,0.3333333333333333,0.4,11.366666666666667,123.33333333333331,27.0,0.8565022688156888,0.4347826086956522,0.4217196601200366,0.9699552182760841
2023-08-11,發財先鋒,潘頓,告東尼,130,8,2.0,1200,1,1.0,0.3125,0.3333333333333333,0.4,7.333333333333333,123.66666666666669,3.0,0.8500076698140672,0.5,0.35000766981406717,0.7000153396281343
2023-08-17,發財先鋒,巴度,葉楚航,128,12,26.1,2000,0,1.0,0.3529411764705882,0.6666666666666666,0.6,2.2666666666666666,125.33333333333331,6.0,0.146865332288395,0.038314176245210725,0.10855115604318427,2.8331851727271093
2023-09-19,發財先鋒,潘頓,沈集成,118,3,1.7,1000,1,0.0,0.3333333333333333,0.6666666666666666,0.4,10.133333333333336,127.66666666666669,33.0,0.8960513197694303,0.5882352941176471,0.30781602565178323,0.5232872436080315
2023-09-22,發財先鋒,蔡明紹,蘇保羅,119,11,16.5,1000,1,1.0,0.3684210526315789,0.6666666666666666,0.6,9.933333333333334,125.33333333333331,3.0,0.4680241428772448,0.06060606060606061,0.4074180822711842,6.72239835747454
2023-09-28,發財先鋒,巴度,韋達,122,3,26.2,2000,0,1.0,0.4,0.6666666666666666,0.8,14.766666666666666,121.66666666666669,6.0,0.1565591657520246,0.03816793893129771,0.11839122682072689,3.1018501427030447
2023-10-16,發財先鋒,希威森,沈集成,122,5,19.0,1200,0,0.0,0.3809523809523809,0.6666666666666666,0.6,14.8,119.66666666666669,18.0,0.1931200014448676,0.05263157894736842,0.14048842249749918,2.6692800274524844
2023-10-27,發財先鋒,希威森,韋達,130,13,17.2,1800,0,0.0,0.3636363636363636,0.3333333333333333,0.4,20.566666666666663,121.0,11.0,0.1200407790660257,0.05813953488372093,0.06190124418230477,1.0647013999356418
2023-10-29,發財先鋒,艾道拿,沈集成,126,9,11.4,2200,0,0.0,0.3478260869565217,0.0,0.4,20.8,124.66666666666669,2.0,0.1593384510727692,0.08771929824561403,0.07161915282715517,0.8164583422295689
2023-11-20,發財先鋒,潘頓,告東尼,120,11,1.5,1800,1,0.0,0.3333333333333333,0.0,0.2,15.866666666666667,126.0,22.0,0.9214411678554356,0.6666666666666666,0.254774501188769,0.3821617517831534
2023-11-27,發財先鋒,田泰安,呂健威,118,10,9.7,1000,0,1.0,0.36,0.3333333333333333,0.2,10.033333333333331,125.33333333333331,7.0,0.2642772529872065,0.10309278350515465,0.16118446948205184,1.563489353975903
2023-12-01,發財先鋒,艾道拿,韋達,135,14,27.9,1200,0,0.0,0.3461538461538461,0.3333333333333333,0.2,7.533333333333334,121.33333333333331,4.0,0.1253290471988538,0.03584229390681004,0.08948675329204375,2.4966804168480206
2023-12-02,發財先鋒,巴度,蘇保羅,132,12,19.1,1400,0,0.0,0.3333333333333333,0.3333333333333333,0.2,13.033333333333331,124.33333333333331,1.0,0.1395483951029391,0.05235602094240837,0.08719237416053072,1.6653743464661368
2023-12-14,發財先鋒,希威森,告東尼,115,11,6.8,2200,0,0.0,0.3103448275862069,0.0,0.2,16.566666666666666,133.0,6.0,0.2671057172114572,0.14705882352941177,0.12004689368204544,0.8163188770379091
2023-12-25,發財先鋒,田泰安,沈集成,122,11,13.6,1800,0,0.0,0.2903225806451613,0.0,0.0,6.5,126.33333333333331,5.0,0.3589098762900085,0.07352941176470588,0.2853804645253026,3.881174317544115
2024-01-01,發財先鋒,蔡明紹,沈集成,127,3,5.8,1400,0,0.0,0.28125,0.0,0.0,10.133333333333333,123.0,7.0,0.2933117727233945,0.1724137931034483,0.1208979796199462,0.701208281795688
2024-01-10,發財先鋒,艾道拿,沈集成,132,4,4.3,1600,0,0.0,0.2727272727272727,0.0,0.0,9.8,127.0,9.0,0.288982225826289,0.23255813953488372,0.0564240862914053,0.24262357105304277
2024-01-29,發財先鋒,潘頓,沈集成,121,6,2.1,1200,1,0.0,0.2647058823529412,0.0,0.0,7.899999999999999,127.0,19.0,0.8962133327939725,0.47619047619047616,0.42002285660349636,0.8820479988673424
2024-02-06,發財先鋒,潘頓,韋達,116,2,2.0,2200,1,1.0,0.2857142857142857,0.3333333333333333,0.2,4.066666666666666,126.66666666666669,8.0,0.8151261195249695,0.5,0.3151261195249695,0.630252239049939
2024-02-10,發財先鋒,田泰安,告東尼,122,6,24.1,1800,1,1.0,0.3055555555555556,0.6666666666666666,0.4,2.8000000000000003,123.0,4.0,0.4533434475426053,0.04149377593360996,0.4118496716089953,9.925577085776789
2024-02-15,發財先鋒,田泰安,蘇保羅,117,8,16.9,1800,0,1.0,0.3243243243243243,1.0,0.6,9.4,119.66666666666669,5.0,0.2768765928689731,0.0591715976331361,0.217704995235837,3.6792144194856453
2024-02-17,發財先鋒,莫雷拉,沈集成,130,7,1.9,2000,1,0.0,0.3157894736842105,0.6666666666666666,0.6,14.333333333333334,118.33333333333331,2.0,0.5956783468628397,0.5263157894736842,0.06936255738915553,0.1317888590393954
2024-02-28,發財先鋒,希威森,蘇保羅,120,8,7.0,1200,0,1.0,0.3333333333333333,0.6666666666666666,0.8,14.3,123.0,11.0,0.2441420036505489,0.14285714285714285,0.10128486079340604,0.7089940255538423
2024-03-01,發財先鋒,艾道拿,葉楚航,126,1,12.0,2200,0,0.0,0.325,0.3333333333333333,0.6,8.6,122.33333333333331,2.0,0.2144588118122632,0.08333333333333333,0.13112547847892986,1.5735057417471583
2024-03-06,發財先鋒,希威森,韋達,125,13,29.9,1800,0,0.0,0.3170731707317073,0.3333333333333333,0.4,6.966666666666666,125.33333333333331,5.0,0.202316783293687,0.033444816053511704,0.16887196724017528,5.049271820481241
2024-04-16,發財先鋒,巴度,告東尼,123,14,16.5,1800,0,0.0,0.3023255813953488,0.0,0.2,17.400000000000002,124.33333333333331,7.0,0.2801855024622589,0.06060606060606061,0.21957944185619827,3.623060790627271
2024-04-21,發財先鋒,田泰安,呂健威,120,1,19.8,1400,0,0.0,0.2954545454545454,0.0,0.0,18.9,123.33333333333331,5.0,0.3169857474392955,0.050505050505050504,0.266480696934245,5.276317799298051
2024-04-29,發財先鋒,蔡明紹,沈集成,129,10,11.1,1200,0,0.0,0.2888888888888888,0.0,0.0,15.533333333333331,121.66666666666669,8.0,0.1715156413268487,0.0900900900900901,0.08142555123675861,0.9038236187280205
2024-05-09,發財先鋒,蔡明紹,蘇保羅,119,5,11.2,1400,0,0.0,0.2826086956521739,0.0,0.0,15.8,124.0,10.0,0.2362326191604943,0.08928571428571429,0.14694690487478002,1.6458053345975356
2024-05-26,發財先鋒,艾道拿,韋達,131,14,25.3,1600,0,0.0,0.2765957446808511,0.0,0.0,14.033333333333331,122.66666666666669,17.0,0.1273618990387963,0.039525691699604744,0.08783620733919156,2.2222560456815463
2024-06-17,發財先鋒,希威森,葉楚航,120,8,24.8,1600,0,0.0,0.2708333333333333,0.0,0.0,15.866666666666664,126.33333333333331,22.0,0.1615027481094252,0.04032258064516129,0.12118016746426391,3.005268153113745
2024-06-30,發財先鋒,潘頓,葉楚航,116,1,1.8,2200,1,0.0,0.2653061224489796,0.0,0.0,20.433333333333334,123.33333333333331,13.0,0.8544004934481104,0.5555555555555556,0.29884493789255484,0.5379208882065988
2024-07-01,發財先鋒,蔡明紹,蘇保羅,116,7,19.1,2200,0,1.0,0.28,0.3333333333333333,0.2,17.3,122.33333333333331,1.0,0.2425560670680995,0.05235602094240837,0.19020004612569114,3.632820881000701
2024-07-07,發財先鋒,潘頓,沈集成,116,3,2.4,1400,1,0.0,0.2745098039215686,0.3333333333333333,0.2,15.233333333333334,117.33333333333331,6.0,0.7003057952288634,0.4166666666666667,0.2836391285621967,0.6807339085492721
2024-08-12,發財先鋒,希威森,沈集成,130,5,7.5,2200,0,0.0,0.2830188679245283,0.3333333333333333,0.4,7.899999999999999,120.66666666666669,32.0,0.2387377012962303,0.13333333333333333,0.10540436796289696,0.7905327597217272
2024-08-16,發財先鋒,田泰安,韋達,128,3,17.7,1800,0,0.0,0.2777777777777778,0.3333333333333333,0.4,4.033333333333333,125.33333333333331,4.0,0.239576562422874,0.05649717514124294,0.18307938728163106,3.24050515488487
2024-08-16,發財先鋒,巴度,韋達,129,7,19.7,1000,0,0.0,0.2727272727272727,0.0,0.2,9.133333333333333,129.33333333333334,0.0,0.2468916644109078,0.050761421319796954,0.19613024309111082,3.863765788894883
2024-09-13,發財先鋒,巴度,呂健威,123,6,12.9,1000,0,0.0,0.2678571428571428,0.0,0.2,14.966666666666669,129.0,28.0,0.1868642824365985,0.07751937984496124,0.10934490259163726,1.4105492434321207
2024-09-19,發財先鋒,希威森,呂健威,128,14,5.5,1200,0,0.0,0.2586206896551724,0.0,0.0,11.6,125.0,6.0,0.2362056883785904,0.18181818181818182,0.05438750656040858,0.29913128608224726
2024-10-03,發財先鋒,艾道拿,沈集成,127,11,14.6,2000,0,0.0,0.2542372881355932,0.0,0.0,6.866666666666667,124.66666666666669,14.0,0.1313459397656577,0.0684931506849315,0.0628527890807262,0.9176507205786023
2024-10-20,發財先鋒,莫雷拉,呂健威,119,4,1.8,1200,1,0.0,0.2459016393442623,0.0,0.0,8.833333333333334,127.0,2.0,0.8008108979658308,0.5555555555555556,0.24525534241027525,0.4414596163384955
2024-10-25,發財先鋒,田泰安,韋達,129,11,16.7,1800,0,1.0,0.2580645161290322,0.3333333333333333,0.2,7.6,124.0,5.0,0.1240358335000814,0.059880239520958084,0.06415559397912332,1.0713984194513593
2024-12-02,發財先鋒,莫雷拉,韋達,116,9,1.9,1800,1,0.0,0.2539682539682539,0.3333333333333333,0.2,8.299999999999999,124.66666666666669,38.0,0.9040987090040375,0.5263157894736842,0.37778291953035337,0.7177875471076712
2024-12-09,發財先鋒,潘頓,韋達,119,4,1.5,1400,1,0.0,0.2615384615384615,0.3333333333333333,0.4,11.6,125.0,0.0,0.7856434686914432,0.6666666666666666,0.11897680202477656,0.1784652030371648
2024-12-15,發財先鋒,莫雷拉,葉楚航,120,11,2.2,1000,1,1.0,0.2727272727272727,0.6666666666666666,0.6,6.533333333333332,121.66666666666669,6.0,0.8621032300664656,0.45454545454545453,0.4075577755210111,0.8966271061462244
2024-12-22,發財先鋒,蔡明紹,蘇保羅,117,3,12.8,1200,1,1.0,0.2835820895522388,0.6666666666666666,0.6,6.633333333333333,123.0,7.0,0.5924826430989198,0.078125,0.5143576430989198,6.583777831666174
2024-12-26,發財先鋒,希威森,葉楚航,118,14,12.6,1600,0,1.0,0.2941176470588235,1.0,0.8,5.5,118.66666666666669,4.0,0.3106443642329555,0.07936507936507936,0.23127928486787613,2.914118989335239
2024-12-27,發財先鋒,田泰安,葉楚航,133,7,13.3,1000,1,0.0,0.2898550724637681,0.6666666666666666,0.6,9.2,118.33333333333331,1.0,0.5489089735237692,0.07518796992481203,0.4737210035989572,6.300489347866131
2023-01-18,美麗同享,巴度,告東尼,116,12,15.5,1800,1,0.0,0.0,0.0,0.0,12.4,129.0,16.0,0.3813877528586949,0.06451612903225806,0.31687162382643685,4.911510169309771
2023-01-21,美麗同享,艾道拿,韋達,124,10,23.4,1600,0,1.0,0.5,0.5,0.5,13.95,122.5,3.0,0.1949822278120391,0.042735042735042736,0.15224718507699636,3.5625841308017145
2023-01-22,美麗同享,蔡明紹,告東尼,135,11,32.7,2200,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,17.099999999999998,123.0,1.0,0.2179117494908868,0.030581039755351678,0.18733070973553512,6.125714208351999
2023-01-26,美麗同享,希威森,韋達,134,13,14.2,2000,0,0.0,0.25,0.3333333333333333,0.25,23.866666666666664,125.0,4.0,0.1727212308887325,0.07042253521126761,0.1022986956774649,1.4526414786200015
2023-01-29,美麗同享,希威森,韋達,122,10,18.1,1000,0,0.0,0.2,0.0,0.2,23.433333333333334,131.0,3.0,0.2763931786541884,0.055248618784530384,0.221144559869658,4.002716533640811
2023-02-06,美麗同享,蔡明紹,沈集成,131,12,12.4,1600,0,0.0,0.1666666666666666,0.0,0.2,21.666666666666668,130.33333333333334,8.0,0.2415992559694318,0.08064516129032258,0.1609540946791092,1.9958307740209542
2023-02-12,美麗同享,希威森,葉楚航,126,12,31.1,1800,1,0.0,0.1428571428571428,0.0,0.0,14.9,129.0,6.0,0.5027709950319741,0.03215434083601286,0.4706166541959612,14.636177945494396
2023-02-13,美麗同享,田泰安,蘇保羅,123,8,21.6,1200,0,1.0,0.25,0.3333333333333333,0.2,20.53333333333333,126.33333333333331,1.0,0.2844969685463643,0.046296296296296294,0.23820067225006802,5.14513452060147
2023-02-22,美麗同享,蔡明紹,呂健威,116,3,6.0,2200,1,0.0,0.2222222222222222,0.3333333333333333,0.2,21.7,126.66666666666669,9.0,0.6100086142613443,0.16666666666666666,0.4433419475946777,2.6600516855680665
2023-03-10,美麗同享,田泰安,韋達,121,14,6.2,2200,0,1.0,0.3,0.6666666666666666,0.4,19.566666666666663,121.66666666666669,16.0,0.3038529955326652,0.16129032258064516,0.14256267295202005,0.8838885723025243
2023-03-14,美麗同享,田泰安,蘇保羅,125,7,28.9,1800,0,0.0,0.2727272727272727,0.3333333333333333,0.4,11.266666666666667,120.0,4.0,0.1443892214433012,0.03460207612456748,0.10978714531873374,3.172848499711405
2023-03-28,美麗同享,田泰安,蘇保羅,117,9,14.7,1600,1,0.0,0.25,0.3333333333333333,0.4,13.699999999999998,120.66666666666669,14.0,0.4487594140168686,0.06802721088435375,0.3807322031325148,5.596763386047968
2023-04-21,美麗同享,巴度,呂健威,129,2,12.7,1200,0,1.0,0.3076923076923077,0.3333333333333333,0.4,16.599999999999998,121.0,24.0,0.1495393893198178,0.07874015748031496,0.07079923183950285,0.8991502443616861
2023-04-25,美麗同享,巴度,葉楚航,126,1,15.5,2200,0,0.0,0.2857142857142857,0.3333333333333333,0.4,18.766666666666666,123.66666666666669,4.0,0.2774547557762546,0.06451612903225806,0.21293862674399655,3.3005487145319465
2023-04-28,美麗同享,潘頓,葉楚航,120,14,1.9,1600,1,0.0,0.2666666666666666,0.3333333333333333,0.2,14.3,124.0,3.0,0.8416264402111286,0.5263157894736842,0.31531065073744446,0.5990902364011443
2023-05-01,美麗同享,巴度,韋達,125,6,7.5,1600,0,1.0,0.3125,0.3333333333333333,0.4,10.033333333333331,125.0,3.0,0.2636937332675498,0.13333333333333333,0.13036039993421647,0.9777029995066235
2023-05-08,美麗同享,莫雷拉,呂健威,127,2,2.4,2200,1,0.0,0.2941176470588235,0.3333333333333333,0.4,8.299999999999999,123.66666666666669,7.0,0.7288992467873057,0.4166666666666667,0.312232580120639,0.7493581922895336
2023-05-24,美麗同享,潘頓,呂健威,116,12,2.3,2200,1,0.0,0.3157894736842105,0.3333333333333333,0.4,10.066666666666668,128.0,13.0,0.7923522448430173,0.4347826086956522,0.35756963614736503,0.8224101631389394
2023-06-17,美麗同享,蔡明紹,蘇保羅,115,14,11.4,1200,0,0.0,0.3181818181818182,0.3333333333333333,0.4,14.866666666666667,124.66666666666669,6.0,0.2436840457168342,0.08771929824561403,0.15596474747122016,1.77799812117191
2023-06-21,美麗同享,希威森,告東尼,117,1,8.8,2000,1,0.0,0.3043478260869565,0.0,0.2,17.9,124.33333333333331,4.0,0.552384836095314,0.11363636363636363,0.4387484724589503,3.860986557638763
2023-07-04,美麗同享,莫雷拉,葉楚航,125,5,1.5,2200,1,1.0,0.3333333333333333,0.3333333333333333,0.4,15.733333333333334,120.66666666666669,13.0,0.8323399993134619,0.6666666666666666,0.1656733326467953,0.24850999897019288
2023-07-10,美麗同享,莫雷拉,韋達,124,13,1.6,2200,1,1.0,0.36,0.6666666666666666,0.4,7.233333333333334,119.0,6.0,0.707842570148154,0.625,0.082842570148154,0.13254811223704643
2023-07-16,美麗同享,艾道拿,呂健威,121,8,5.6,2200,1,1.0,0.3846153846153846,1.0,0.6,3.966666666666667,122.0,6.0,0.4424042731046702,0.17857142857142858,0.26383284453324163,1.4774639293861527
2023-08-14,美麗同享,希威森,告東尼,123,13,10.6,1800,0,1.0,0.4074074074074074,1.0,0.8,2.9,123.33333333333331,29.0,0.2559448989499169,0.09433962264150944,0.16160527630840746,1.7130159288691191
2023-08-16,美麗同享,巴度,呂健威,124,5,15.3,1400,0,0.0,0.3928571428571428,0.6666666666666666,0.8,5.933333333333333,122.66666666666669,2.0,0.3183577644855051,0.06535947712418301,0.2529982873613221,3.8708737966282287
2023-08-17,美麗同享,巴度,呂健威,120,7,21.4,1400,0,0.0,0.3793103448275862,0.3333333333333333,0.6,10.5,122.66666666666669,1.0,0.2806603322889849,0.04672897196261683,0.23393136032636808,5.006131110984277
2023-08-19,美麗同享,田泰安,沈集成,119,7,11.9,1600,0,0.0,0.3666666666666666,0.0,0.4,15.766666666666666,122.33333333333331,2.0,0.2893708443455477,0.08403361344537814,0.2053372309001696,2.4435130477120177
2023-08-26,美麗同享,莫雷拉,呂健威,116,9,2.6,1800,1,0.0,0.3548387096774194,0.0,0.2,16.2,121.0,7.0,0.7501245270073211,0.3846153846153846,0.36550914239193655,0.950323770219035
2023-09-08,美麗同享,潘頓,韋達,122,9,2.6,1600,1,1.0,0.375,0.3333333333333333,0.2,11.966666666666669,118.33333333333331,13.0,0.766977192321295,0.3846153846153846,0.38236180770591044,0.9941407000353671
2023-10-05,美麗同享,莫雷拉,葉楚航,123,1,1.8,1800,1,1.0,0.3939393939393939,0.6666666666666666,0.4,5.7,119.0,27.0,0.8398422444973336,0.5555555555555556,0.284286688941778,0.5117160400952004
2023-11-23,美麗同享,蔡明紹,韋達,117,13,20.8,2200,1,0.0,0.3888888888888889,0.3333333333333333,0.6,6.6000000000000005,127.0,26.0,0.6642916661930766,0.04807692307692307,0.6162147431161535,12.817266656815992
2023-12-30,美麗同享,巴度,呂健威,117,1,3.1,1000,1,1.0,0.4054054054054054,0.3333333333333333,0.6,12.933333333333332,125.0,37.0,0.7755907526064921,0.3225806451612903,0.4530101074452018,1.4043313330801257
2024-01-09,美麗同享,巴度,沈集成,123,9,18.6,1200,0,1.0,0.4210526315789473,0.6666666666666666,0.6,10.466666666666669,120.66666666666669,10.0,0.1473302989234219,0.05376344086021505,0.09356685806320685,1.7403435599756474
2024-01-15,美麗同享,巴度,蘇保羅,125,3,19.1,1400,0,0.0,0.4102564102564102,0.6666666666666666,0.4,14.166666666666666,119.0,6.0,0.1886126945717812,0.05235602094240837,0.13625667362937283,2.6025024663210212
2024-01-16,美麗同享,巴度,呂健威,126,14,14.6,2000,1,0.0,0.4,0.3333333333333333,0.4,13.6,121.66666666666669,1.0,0.4458086266382877,0.0684931506849315,0.3773154759533562,5.508805948919
2024-01-25,美麗同享,艾道拿,沈集成,115,10,28.1,2000,1,1.0,0.4146341463414634,0.3333333333333333,0.6,17.433333333333334,124.66666666666669,9.0,0.2615283963118991,0.03558718861209964,0.22594120769979947,6.3489479363643655
2024-03-03,美麗同享,蔡明紹,沈集成,122,1,12.7,1400,0,1.0,0.4285714285714285,0.6666666666666666,0.6,20.6,122.0,38.0,0.2645060132974729,0.07874015748031496,0.18576585581715796,2.3592263688779056
2024-03-18,美麗同享,田泰安,蘇保羅,115,4,7.2,1000,1,0.0,0.4186046511627907,0.6666666666666666,0.4,18.46666666666667,121.0,15.0,0.2832447897283922,0.1388888888888889,0.14435590083950328,1.039362486044424
2024-04-11,美麗同享,潘頓,呂健威,122,4,2.1,1200,1,1.0,0.4318181818181818,0.6666666666666666,0.6,16.0,117.33333333333331,24.0,0.876005593121671,0.47619047619047616,0.39981511693119487,0.8396117455555092
2024-04-18,美麗同享,潘頓,韋達,130,9,2.6,1200,1,1.0,0.4444444444444444,0.6666666666666666,0.8,7.333333333333333,119.66666666666669,7.0,0.6183008351969008,0.3846153846153846,0.23368545058151624,0.6075821715119422
2024-04-25,美麗同享,蔡明紹,呂健威,135,2,21.2,2000,0,1.0,0.4565217391304347,1.0,0.8,3.966666666666667,122.33333333333331,7.0,0.1783782716593908,0.04716981132075472,0.1312084603386361,2.7816193591790848
2024-04-25,美麗同享,希威森,韋達,124,2,21.0,1000,1,0.0,0.4468085106382978,0.6666666666666666,0.6,8.633333333333333,129.0,0.0,0.4765583966401429,0.047619047619047616,0.42893934902109526,9.007726329443
2024-05-22,美麗同享,田泰安,韋達,123,7,15.9,1000,0,1.0,0.4583333333333333,0.6666666666666666,0.8,14.933333333333332,129.66666666666666,27.0,0.2330752962286864,0.06289308176100629,0.17018221446768012,2.7058972100361136
2024-06-03,美麗同享,蔡明紹,葉楚航,129,3,19.4,2200,0,0.0,0.4489795918367347,0.3333333333333333,0.6,19.366666666666667,127.33333333333331,12.0,0.2271838554393261,0.051546391752577324,0.17563746368674876,3.407366795522926
2024-07-07,美麗同享,希威森,韋達,123,1,19.0,1800,0,0.0,0.4230769230769231,0.0,0.2,13.666666666666666,126.33333333333331,4.0,0.3147901704511139,0.05263157894736842,0.2621585915037455,4.9810132385711645
2024-08-12,美麗同享,艾道拿,告東尼,134,4,13.9,1800,0,0.0,0.4150943396226415,0.0,0.0,13.533333333333331,124.33333333333331,36.0,0.2733191075462564,0.07194244604316546,0.20137666150309091,2.799135594892964
2024-08-13,美麗同享,巴度,韋達,131,12,6.3,1600,0,0.0,0.4074074074074074,0.0,0.0,13.466666666666669,128.0,1.0,0.3230141541987066,0.15873015873015872,0.16428399546854788,1.0349891714518515
2024-08-30,美麗同享,蔡明紹,韋達,123,13,20.4,2000,0,0.0,0.4,0.0,0.0,13.066666666666665,129.33333333333334,17.0,0.2140529171025899,0.04901960784313726,0.16503330925945264,3.366679508892833
2024-08-31,美麗同享,艾道拿,葉楚航,128,3,7.9,1200,1,0.0,0.3928571428571428,0.0,0.0,13.533333333333331,129.33333333333334,1.0,0.6407453893195567,0.12658227848101264,0.514163110838544,4.061888575624499
2024-09-02,美麗同享,希威森,沈集成,131,3,33.3,1800,0,1.0,0.4035087719298245,0.3333333333333333,0.2,11.533333333333331,127.33333333333331,2.0,0.1379143231746799,0.030030030030030033,0.10788429314464985,3.5925469617168395
2024-09-17,美麗同享,田泰安,呂健威,133,9,5.0,1800,0,0.0,0.396551724137931,0.3333333333333333,0.2,20.53333333333333,127.33333333333331,15.0,0.2710712121729706,0.2,0.07107121217297058,0.35535606086485294
2024-10-13,美麗同享,巴度,蘇保羅,130,7,15.6,1400,0,0.0,0.3898305084745763,0.3333333333333333,0.2,15.4,130.66666666666666,26.0,0.1591124853522273,0.06410256410256411,0.09500992124966319,1.4821547714947458
2024-10-22,美麗同享,蔡明紹,告東尼,128,2,19.4,2200,0,0.0,0.3833333333333333,0.0,0.2,17.966666666666665,131.33333333333334,9.0,0.3296265580887706,0.051546391752577324,0.2780801663361933,5.3947552269221495
2024-11-03,美麗同享,田泰安,呂健威,132,3,7.1,1600,0,0.0,0.3770491803278688,0.0,0.2,13.333333333333334,130.33333333333334,12.0,0.2031876488512149,0.14084507042253522,0.062342578428679685,0.44263230684362564
2024-11-07,美麗同享,潘頓,葉楚航,132,2,1.6,1800,1,0.0,0.3709677419354839,0.0,0.0,14.033333333333331,130.0,4.0,0.8373203454126468,0.625,0.21232034541264677,0.3397125526602349
2024-12-13,美麗同享,蔡明紹,告東尼,134,11,16.1,1000,1,1.0,0.3809523809523809,0.3333333333333333,0.2,9.366666666666667,130.66666666666666,36.0,0.4187437821659965,0.06211180124223602,0.35663198092376047,5.741774892872545
2024-12-23,美麗同享,潘頓,沈集成,132,12,2.6,1200,1,0.0,0.3846153846153846,0.6666666666666666,0.4,6.633333333333334,132.33333333333334,0.0,0.6286530100431935,0.3846153846153846,0.24403762542780894,0.6344978261123031
2023-01-10,自勝者強,巴度,沈集成,119,13,20.6,1600,1,,,,,,,,0.43149647587183,0.04854368932038835,0.38295278655144166,7.8888274029596985
2023-01-23,自勝者強,蔡明紹,告東尼,119,4,22.7,1400,1,1.0,1.0,1.0,1.0,20.6,119.0,13.0,0.5598821900225583,0.04405286343612335,0.515829326586435,11.709325713512074
2023-01-29,自勝者強,潘頓,沈集成,115,4,2.6,1600,1,1.0,1.0,1.0,1.0,21.65,119.0,6.0,0.5527616315599975,0.3846153846153846,0.1681462469446129,0.4371802420559935
2023-01-31,自勝者強,田泰安,韋達,123,7,6.1,2000,0,1.0,1.0,1.0,1.0,15.3,117.66666666666669,2.0,0.3668789953022395,0.1639344262295082,0.20294456907273128,1.2379618713436609
