finish_position,horse_name,jockey,trainer,actual_weight,declared_weight,draw,win_odds,source_file,race_sheet,is_top3,horse_name_id,jockey_id,trainer_id
9.0,美滿星雲 (G279),艾兆禮,伍鵬志,117.0,1112.0,4.0,7.2,HKJ_local_results_20231223,23-12-2023_Race5,False,1255,31,3
10.0,獎星 (H087),田泰安,羅富全,128.0,1157.0,6.0,18.0,HKJ_local_results_20231223,23-12-2023_Race5,False,1032,27,41
11.0,華卓晴 (E449),梁家俊,蔡約翰,135.0,1099.0,3.0,11.0,HKJ_local_results_20231223,23-12-2023_Race5,False,1339,19,48
12.0,瀧澤飛駒 (H339),楊明綸,大衛希斯,122.0,1157.0,11.0,76.0,HKJ_local_results_20231223,23-12-2023_Race5,False,987,20,12
1.0,堅闖 (J015),潘頓,伍鵬志,127.0,1083.0,3.0,2.0,HKJ_local_results_20231223,23-12-2023_Race6,True,376,25,3
2.0,一絕 (G198),賀銘年,賀賢,130.0,1100.0,11.0,24.0,HKJ_local_results_20231223,23-12-2023_Race6,True,9,47,52
3.0,四喜鳥 (H181),梁家俊,黎昭昇,129.0,1088.0,6.0,19.0,HKJ_local_results_20231223,23-12-2023_Race6,True,361,19,65
4.0,實力哥 (H228),麥道朗,大衛希斯,132.0,1177.0,2.0,6.6,HKJ_local_results_20231223,23-12-2023_Race6,False,551,58,12
5.0,十二神將 (H435),蔡明紹,蘇偉賢,126.0,1104.0,9.0,22.0,HKJ_local_results_20231223,23-12-2023_Race6,False,250,41,50
6.0,風火恆雲 (H388),董明朗,姚本輝,128.0,1083.0,1.0,6.6,HKJ_local_results_20231223,23-12-2023_Race6,False,1700,40,14
7.0,鼓浪飛凡 (H018),希威森,文家良,129.0,1075.0,13.0,33.0,HKJ_local_results_20231223,23-12-2023_Race6,False,1814,15,25
8.0,大紅心 (D311),艾兆禮,葉楚航,118.0,1080.0,7.0,41.0,HKJ_local_results_20231223,23-12-2023_Race6,False,421,31,46
9.0,自來金 (E402),霍宏聲,韋達,124.0,1123.0,8.0,11.0,HKJ_local_results_20231223,23-12-2023_Race6,False,1300,54,57
10.0,一鹿歡騰 (J002),鍾易禮,告東尼,123.0,1047.0,5.0,132.0,HKJ_local_results_20231223,23-12-2023_Race6,False,13,52,9
11.0,聚風雲 (G128),田泰安,丁冠豪,128.0,1140.0,10.0,10.0,HKJ_local_results_20231223,23-12-2023_Race6,False,1288,27,0
12.0,雄昇勇士 (J067),巫顯東,徐雨石,124.0,1263.0,12.0,128.0,HKJ_local_results_20231223,23-12-2023_Race6,False,1634,10,24
13.0,勁力十足 (D362),楊明綸,鄭俊偉,135.0,1272.0,14.0,58.0,HKJ_local_results_20231223,23-12-2023_Race6,False,184,20,54
14.0,順得寶 (H335),周俊樂,沈集成,126.0,1135.0,4.0,90.0,HKJ_local_results_20231223,23-12-2023_Race6,False,1680,3,33
1.0,安騁 (H452),田泰安,蔡約翰,115.0,1067.0,9.0,2.7,HKJ_local_results_20231223,23-12-2023_Race7,True,533,27,48
2.0,錶之五知 (G286),潘頓,告東尼,130.0,1008.0,6.0,8.2,HKJ_local_results_20231223,23-12-2023_Race7,True,1567,25,9
3.0,木火兄弟 (G115),楊明綸,鄭俊偉,115.0,1167.0,8.0,5.8,HKJ_local_results_20231223,23-12-2023_Race7,True,852,20,54
4.0,時時有餘 (C465),何澤堯,方嘉柏,120.0,1081.0,3.0,21.0,HKJ_local_results_20231223,23-12-2023_Race7,False,806,0,26
5.0,飛輪閃耀 (E054),巴度,廖康銘,135.0,1241.0,1.0,14.0,HKJ_local_results_20231223,23-12-2023_Race7,False,1722,11,23
6.0,笑哥兒 (E365),賀銘年,蔡約翰,127.0,1054.0,4.0,28.0,HKJ_local_results_20231223,23-12-2023_Race7,False,1168,47,48
7.0,當年情 (G371),希威森,告東尼,125.0,995.0,5.0,9.2,HKJ_local_results_20231223,23-12-2023_Race7,False,1056,15,9
8.0,路路醒 (E053),蔡明紹,羅富全,116.0,1141.0,7.0,69.0,HKJ_local_results_20231223,23-12-2023_Race7,False,1440,41,41
9.0,非惟僥倖 (J050),艾兆禮,方嘉柏,116.0,1175.0,10.0,11.0,HKJ_local_results_20231223,23-12-2023_Race7,False,1673,31,26
10.0,同舟共濟 (G075),麥道朗,沈集成,122.0,1050.0,2.0,5.2,HKJ_local_results_20231223,23-12-2023_Race7,False,309,58,33
1.0,歡樂至寶 (H198),何澤堯,呂健威,124.0,1173.0,11.0,4.3,HKJ_local_results_20231223,23-12-2023_Race8,True,915,0,8
2.0,穿甲戰鷹 (J039),楊明綸,丁冠豪,123.0,1118.0,9.0,145.0,HKJ_local_results_20231223,23-12-2023_Race8,True,1150,20,0
3.0,駿步騰飛 (H395),田泰安,韋達,118.0,1051.0,4.0,21.0,HKJ_local_results_20231223,23-12-2023_Race8,True,1758,27,57
4.0,川河首駒 (G333),蔡明紹,方嘉柏,119.0,1135.0,5.0,14.0,HKJ_local_results_20231223,23-12-2023_Race8,False,586,41,26
5.0,我為您 (H036),艾兆禮,伍鵬志,128.0,1169.0,3.0,2.9,HKJ_local_results_20231223,23-12-2023_Race8,False,714,31,3
6.0,新風俠 (H398),麥道朗,蘇偉賢,129.0,1145.0,2.0,2.9,HKJ_local_results_20231223,23-12-2023_Race8,False,759,58,50
7.0,鐵金剛 (H433),潘頓,蔡約翰,120.0,1136.0,10.0,15.0,HKJ_local_results_20231223,23-12-2023_Race8,False,1584,25,48
8.0,撼天鐵翼 (H162),董明朗,黎昭昇,127.0,1153.0,8.0,21.0,HKJ_local_results_20231223,23-12-2023_Race8,False,741,40,65
9.0,劍山鋒 (H397),巴度,羅富全,119.0,1123.0,1.0,31.0,HKJ_local_results_20231223,23-12-2023_Race8,False,163,11,41
10.0,步履如風 (G407),希威森,容天鵬,126.0,1169.0,7.0,74.0,HKJ_local_results_20231223,23-12-2023_Race8,False,922,15,18
11.0,奪金精靈 (J073),鍾易禮,告東尼,130.0,1067.0,6.0,92.0,HKJ_local_results_20231223,23-12-2023_Race8,False,472,52,9
1.0,快靚旺 (K027),霍宏聲,方嘉柏,128.0,1059.0,4.0,2.6,HKJ_local_results_20250302,02-03-2025_Race1,True,688,54,26
2.0,金金小子 (K180),蔡明紹,文家良,128.0,1154.0,8.0,10.0,HKJ_local_results_20250302,02-03-2025_Race1,True,1533,41,25
3.0,寶進 (K249),梁家俊,巫偉傑,128.0,1201.0,2.0,10.0,HKJ_local_results_20250302,02-03-2025_Race1,True,560,19,21
4.0,攻頂 (E221),巴度,賀賢,131.0,1192.0,11.0,10.0,HKJ_local_results_20250302,02-03-2025_Race1,False,742,11,52
5.0,做好自己 (J444),金誠剛,呂健威,130.0,1005.0,12.0,50.0,HKJ_local_results_20250302,02-03-2025_Race1,False,91,51,8
6.0,鴻圖新星 (J323),麥道朗,蔡約翰,135.0,1082.0,3.0,10.0,HKJ_local_results_20250302,02-03-2025_Race1,False,1800,58,48
7.0,東方福寶 (K115),潘明輝,徐雨石,121.0,1103.0,10.0,115.0,HKJ_local_results_20250302,02-03-2025_Race1,False,862,24,24
8.0,劍無名 (J547),鍾易禮,告東尼,117.0,1164.0,9.0,13.0,HKJ_local_results_20250302,02-03-2025_Race1,False,164,52,9
9.0,博學多財 (J167),希威森,韋達,118.0,1076.0,13.0,31.0,HKJ_local_results_20250302,02-03-2025_Race1,False,264,15,57
10.0,嘉應駿馬 (J439),薛恩,大衛希斯,129.0,1213.0,6.0,4.4,HKJ_local_results_20250302,02-03-2025_Race1,False,358,43,12
11.0,神舟彎月 (K119),班德禮,伍鵬志,126.0,1039.0,1.0,114.0,HKJ_local_results_20250302,02-03-2025_Race1,False,1120,26,3
12.0,快樂寶寶 (J545),奧爾民,廖康銘,128.0,1043.0,5.0,39.0,HKJ_local_results_20250302,02-03-2025_Race1,False,677,7,23
13.0,萬事快 (G416),麥當能,容天鵬,131.0,1189.0,14.0,33.0,HKJ_local_results_20250302,02-03-2025_Race1,False,1345,57,18
14.0,鋼鐵戰士 (J497),馬昆,丁冠豪,128.0,1163.0,7.0,106.0,HKJ_local_results_20250302,02-03-2025_Race1,False,1563,56,0
1.0,全神貫注 (H465),奧爾民,姚本輝,129.0,1091.0,2.0,5.2,HKJ_local_results_20250302,02-03-2025_Race2,True,122,7,14
2.0,電路十號 (G429),田泰安,蘇偉賢,130.0,1039.0,12.0,32.0,HKJ_local_results_20250302,02-03-2025_Race2,True,1664,27,50
3.0,星運皇爵 (H489),莫雷拉,方嘉柏,134.0,1111.0,13.0,14.0,HKJ_local_results_20250302,02-03-2025_Race2,True,795,38,26
4.0,快樂奇兵 (H297),布文,賀賢,135.0,1066.0,7.0,17.0,HKJ_local_results_20250302,02-03-2025_Race2,False,676,14,52
5.0,前風 (E281),潘明輝,徐雨石,117.0,1064.0,11.0,26.0,HKJ_local_results_20250302,02-03-2025_Race2,False,157,24,24
6.0,神速馬車 (H193),韋紀力,韋達,127.0,1111.0,10.0,21.0,HKJ_local_results_20250302,02-03-2025_Race2,False,1127,55,57
7.0,伶俐驫駒 (H108),麥道朗,容天鵬,132.0,1124.0,14.0,10.0,HKJ_local_results_20250302,02-03-2025_Race2,False,68,58,18
8.0,木火龍駒 (H292),楊明綸,鄭俊偉,131.0,1026.0,9.0,35.0,HKJ_local_results_20250302,02-03-2025_Race2,False,854,20,54
9.0,可愛新星 (H291),蔡明紹,葉楚航,131.0,1129.0,6.0,8.0,HKJ_local_results_20250302,02-03-2025_Race2,False,284,41,46
10.0,優悠俠 (H053),梁家俊,巫偉傑,123.0,1120.0,1.0,11.0,HKJ_local_results_20250302,02-03-2025_Race2,False,106,19,21
11.0,旋風飛颺 (J086),莫雅,蔡約翰,131.0,1011.0,3.0,4.4,HKJ_local_results_20250302,02-03-2025_Race2,False,764,37,48
12.0,綫路光驊 (H487),艾兆禮,文家良,134.0,1179.0,8.0,22.0,HKJ_local_results_20250302,02-03-2025_Race2,False,1236,31,25
13.0,好瑪威威 (J254),希威森,呂健威,132.0,1079.0,5.0,20.0,HKJ_local_results_20250302,02-03-2025_Race2,False,489,15,8
14.0,隼閣 (J056),馬昆,大衛希斯,131.0,1105.0,4.0,8.1,HKJ_local_results_20250302,02-03-2025_Race2,False,1632,56,12
1.0,艾莉奧 (G223),黃寶妮,大衛希斯,105.0,1209.0,10.0,8.7,HKJ_local_results_20250302,02-03-2025_Race3,True,1324,59,12
2.0,精彩動力 (H120),莫雅,方嘉柏,126.0,1068.0,8.0,10.0,HKJ_local_results_20250302,02-03-2025_Race3,True,1176,37,26
3.0,堅闖 (J015),莫雷拉,伍鵬志,123.0,1091.0,5.0,3.1,HKJ_local_results_20250302,02-03-2025_Race3,True,376,38,3
4.0,天威 (J200),楊明綸,羅富全,122.0,1133.0,4.0,4.7,HKJ_local_results_20250302,02-03-2025_Race3,False,442,20,41
5.0,安泰 (H161),韋紀力,蔡約翰,116.0,1050.0,6.0,6.2,HKJ_local_results_20250302,02-03-2025_Race3,False,528,55,48
6.0,黃腳鱲 (G326),希威森,呂健威,135.0,1225.0,9.0,25.0,HKJ_local_results_20250302,02-03-2025_Race3,False,1806,15,8
7.0,包裝明駒 (J470),潘明輝,伍鵬志,118.0,1140.0,11.0,11.0,HKJ_local_results_20250302,02-03-2025_Race3,False,240,24,3
8.0,翠兒威威 (K084),湯普新,容天鵬,115.0,1113.0,7.0,67.0,HKJ_local_results_20250302,02-03-2025_Race3,False,1276,22,18
9.0,凱明神駒 (K190),麥當能,沈集成,127.0,1006.0,1.0,73.0,HKJ_local_results_20250302,02-03-2025_Race3,False,149,57,33
10.0,十力 (K200),梁家俊,伍鵬志,124.0,1155.0,2.0,124.0,HKJ_local_results_20250302,02-03-2025_Race3,False,253,19,3
11.0,爆出美麗 (K155),艾兆禮,伍鵬志,116.0,1128.0,3.0,6.7,HKJ_local_results_20250302,02-03-2025_Race3,False,1017,31,3
1.0,極速贏 (J040),薛恩,容天鵬,132.0,1212.0,3.0,3.8,HKJ_local_results_20250302,02-03-2025_Race4,True,887,43,18
2.0,天下寵兒 (J359),田泰安,呂健威,121.0,1111.0,6.0,6.9,HKJ_local_results_20250302,02-03-2025_Race4,True,428,27,8
3.0,鼓浪高升 (J479),莫雷拉,伍鵬志,124.0,1127.0,9.0,21.0,HKJ_local_results_20250302,02-03-2025_Race4,True,1815,38,3
4.0,拍馬難追 (E234),董明朗,蘇偉賢,135.0,1135.0,10.0,32.0,HKJ_local_results_20250302,02-03-2025_Race4,False,729,40,50
5.0,兄弟再盈 (K045),周俊樂,巫偉傑,126.0,1245.0,1.0,207.0,HKJ_local_results_20250302,02-03-2025_Race4,False,109,3,21
6.0,時間寶 (H403),班德禮,葉楚航,125.0,1142.0,11.0,28.0,HKJ_local_results_20250302,02-03-2025_Race4,False,812,26,46
7.0,誠好運 (H477),梁家俊,羅富全,130.0,1009.0,13.0,49.0,HKJ_local_results_20250302,02-03-2025_Race4,False,1368,19,41
8.0,心雄雄 (J467),楊明綸,大衛希斯,135.0,1004.0,14.0,81.0,HKJ_local_results_20250302,02-03-2025_Race4,False,663,20,12
9.0,馬鳳凰 (J516),霍宏聲,游達榮,134.0,1096.0,2.0,9.6,HKJ_local_results_20250302,02-03-2025_Race4,False,1752,54,36
10.0,激光諜影 (K242),莫雅,蔡約翰,128.0,1194.0,8.0,1.9,HKJ_local_results_20250302,02-03-2025_Race4,False,984,37,48
11.0,中華威威 (D075),巫顯東,徐雨石,117.0,1253.0,12.0,203.0,HKJ_local_results_20250302,02-03-2025_Race4,False,37,10,24
12.0,幸運多彩 (K146),潘明輝,文家良,128.0,1028.0,4.0,56.0,HKJ_local_results_20250302,02-03-2025_Race4,False,620,24,25
13.0,盛載富祿 (K069),希威森,韋達,124.0,1112.0,7.0,304.0,HKJ_local_results_20250302,02-03-2025_Race4,False,1092,15,57
14.0,美麗多盈 (G477),鍾易禮,告東尼,114.0,1115.0,5.0,238.0,HKJ_local_results_20250302,02-03-2025_Race4,False,1264,52,9
1.0,幸運芙蓉 (J047),麥道朗,姚本輝,125.0,1127.0,2.0,1.6,HKJ_local_results_20250302,02-03-2025_Race5,True,629,58,14
2.0,開心五月 (K016),田泰安,游達榮,131.0,1140.0,1.0,26.0,HKJ_local_results_20250302,02-03-2025_Race5,True,1608,27,36
3.0,精益大師 (H134),黃寶妮,葉楚航,120.0,1109.0,6.0,82.0,HKJ_local_results_20250302,02-03-2025_Race5,True,1182,59,46
4.0,八仟財陞 (J442),莫雷拉,羅富全,134.0,1053.0,4.0,9.7,HKJ_local_results_20250302,02-03-2025_Race5,False,124,38,41
5.0,錶之星河 (J343),梁家俊,文家良,126.0,1150.0,3.0,7.7,HKJ_local_results_20250302,02-03-2025_Race5,False,1571,19,25
6.0,威力非凡 (K152),潘明輝,賀賢,128.0,1055.0,12.0,84.0,HKJ_local_results_20250302,02-03-2025_Race5,False,506,24,52
7.0,精算特殊 (H354),麥當能,容天鵬,120.0,1088.0,5.0,22.0,HKJ_local_results_20250302,02-03-2025_Race5,False,1186,57,18
8.0,星運少爵 (H459),黃智弘,方嘉柏,128.0,1176.0,9.0,23.0,HKJ_local_results_20250302,02-03-2025_Race5,False,794,60,26
9.0,陽光寶貝 (J171),金誠剛,伍鵬志,131.0,1175.0,11.0,188.0,HKJ_local_results_20250302,02-03-2025_Race5,False,1626,51,3
10.0,同得威 (J019),周俊樂,丁冠豪,133.0,1099.0,7.0,65.0,HKJ_local_results_20250302,02-03-2025_Race5,False,301,3,0
11.0,巧眼光 (J542),莫雅,蔡約翰,128.0,1298.0,8.0,6.4,HKJ_local_results_20250302,02-03-2025_Race5,False,588,37,48
12.0,歡樂飛駒 (J496),希威森,呂健威,128.0,1205.0,10.0,57.0,HKJ_local_results_20250302,02-03-2025_Race5,False,916,15,8
13.0,蜜蜜送 (J502),馬昆,韋達,128.0,1172.0,14.0,153.0,HKJ_local_results_20250302,02-03-2025_Race5,False,1356,56,57
14.0,球皇 (J551),湯普新,大衛希斯,121.0,1172.0,13.0,219.0,HKJ_local_results_20250302,02-03-2025_Race5,False,1044,22,12
1.0,有派頭 (J093),黃智弘,沈集成,121.0,1165.0,2.0,28.0,HKJ_local_results_20250302,02-03-2025_Race6,True,841,60,33
2.0,勝意 (J203),麥道朗,黎昭昇,135.0,1125.0,13.0,4.1,HKJ_local_results_20250302,02-03-2025_Race6,True,226,58,65
3.0,爆熱 (G368),田泰安,伍鵬志,124.0,1073.0,9.0,11.0,HKJ_local_results_20250302,02-03-2025_Race6,True,1019,27,3
4.0,大利好運 (H234),巴度,蔡約翰,116.0,1080.0,1.0,14.0,HKJ_local_results_20250302,02-03-2025_Race6,False,393,11,48
5.0,天時明駒 (H016),霍宏聲,大衛希斯,128.0,1102.0,3.0,4.3,HKJ_local_results_20250302,02-03-2025_Race6,False,446,54,12
6.0,波爾多 (E273),莫雅,蔡約翰,123.0,1090.0,8.0,8.1,HKJ_local_results_20250302,02-03-2025_Race6,False,938,37,48
7.0,歡喜福星 (G354),莫雷拉,方嘉柏,123.0,1034.0,7.0,6.3,HKJ_local_results_20250302,02-03-2025_Race6,False,912,38,26
8.0,歡樂老撾 (H432),梁家俊,姚本輝,133.0,1022.0,6.0,30.0,HKJ_local_results_20250302,02-03-2025_Race6,False,914,19,14
8.0,辰速密碼 (J430),艾兆禮,巫偉傑,116.0,1096.0,12.0,36.0,HKJ_local_results_20250302,02-03-2025_Race6,False,1454,31,21
10.0,閃耀威龍 (G427),潘明輝,文家良,120.0,1070.0,11.0,21.0,HKJ_local_results_20250302,02-03-2025_Race6,False,1602,24,25
11.0,翠湖烈風 (J288),布文,賀賢,125.0,1055.0,5.0,14.0,HKJ_local_results_20250302,02-03-2025_Race6,False,1277,14,52
12.0,勇晉當銳 (H425),艾道拿,游達榮,125.0,1066.0,14.0,37.0,HKJ_local_results_20250302,02-03-2025_Race6,False,207,32,36
13.0,銀皇興標 (H420),鍾易禮,羅富全,118.0,1182.0,10.0,69.0,HKJ_local_results_20250302,02-03-2025_Race6,False,1552,52,41
14.0,加州星馳 (J123),湯普新,告東尼,119.0,1167.0,4.0,19.0,HKJ_local_results_20250302,02-03-2025_Race6,False,176,22,9
1.0,球星 (H412),艾道拿,大衛希斯,126.0,1111.0,8.0,14.0,HKJ_local_results_20250302,02-03-2025_Race7,True,1043,32,12
2.0,祝願 (J256),霍宏聲,廖康銘,126.0,992.0,9.0,5.2,HKJ_local_results_20250302,02-03-2025_Race7,True,1112,54,23
3.0,玩笑 (K014),田泰安,伍鵬志,126.0,1163.0,4.0,16.0,HKJ_local_results_20250302,02-03-2025_Race7,True,1040,27,3
4.0,包裝福星 (J454),莫雷拉,呂健威,126.0,1098.0,1.0,3.6,HKJ_local_results_20250302,02-03-2025_Race7,False,243,38,8
5.0,遙遙領先 (J263),希威森,呂健威,126.0,1082.0,6.0,38.0,HKJ_local_results_20250302,02-03-2025_Race7,False,1481,15,8
6.0,桃花開 (J301),麥道朗,告東尼,126.0,1054.0,7.0,9.6,HKJ_local_results_20250302,02-03-2025_Race7,False,877,58,9
7.0,包裝天將 (J277),薛恩,呂健威,126.0,1105.0,13.0,7.5,HKJ_local_results_20250302,02-03-2025_Race7,False,236,43,8
8.0,加州動員 (H418),巴度,告東尼,126.0,1057.0,14.0,14.0,HKJ_local_results_20250302,02-03-2025_Race7,False,170,11,9
9.0,百賀飛駒 (K021),韋紀力,呂健威,126.0,1071.0,10.0,22.0,HKJ_local_results_20250302,02-03-2025_Race7,False,1068,55,8
10.0,開心寶寶 (J142),馬昆,呂健威,126.0,1135.0,11.0,21.0,HKJ_local_results_20250302,02-03-2025_Race7,False,1611,56,8
11.0,驥跑得 (K206),梁家俊,大衛希斯,126.0,1117.0,3.0,129.0,HKJ_local_results_20250302,02-03-2025_Race7,False,1775,19,12
12.0,信心星 (J161),布文,方嘉柏,126.0,1175.0,2.0,18.0,HKJ_local_results_20250302,02-03-2025_Race7,False,88,14,26
13.0,優才 (J536),艾兆禮,葉楚航,126.0,1061.0,12.0,13.0,HKJ_local_results_20250302,02-03-2025_Race7,False,107,31,46
14.0,米奇 (K082),莫雅,蔡約翰,126.0,1194.0,5.0,18.0,HKJ_local_results_20250302,02-03-2025_Race7,False,1173,37,48
1.0,競駿輝煌 (J195),艾道拿,蔡約翰,124.0,1113.0,6.0,3.3,HKJ_local_results_20250302,02-03-2025_Race8,True,1164,32,48
2.0,健康愉快 (D435),黃智弘,羅富全,128.0,1192.0,7.0,34.0,HKJ_local_results_20250302,02-03-2025_Race8,True,96,60,41
3.0,舞林密碼 (G365),莫雅,方嘉柏,123.0,1038.0,4.0,4.0,HKJ_local_results_20250302,02-03-2025_Race8,True,1318,37,26
4.0,亞機拉 (H113),巴度,告東尼,117.0,1062.0,1.0,15.0,HKJ_local_results_20250302,02-03-2025_Race8,False,52,11,9
5.0,潮州精神 (H175),梁家俊,文家良,128.0,1206.0,11.0,10.0,HKJ_local_results_20250302,02-03-2025_Race8,False,981,19,25
6.0,鑽石星空 (J275),田泰安,徐雨石,115.0,1218.0,2.0,3.2,HKJ_local_results_20250302,02-03-2025_Race8,False,1588,27,24
7.0,愛馬善 (H155),楊明綸,鄭俊偉,115.0,1144.0,5.0,24.0,HKJ_local_results_20250302,02-03-2025_Race8,False,708,20,54
8.0,飛輪步 (H122),希威森,容天鵬,119.0,1175.0,9.0,50.0,HKJ_local_results_20250302,02-03-2025_Race8,False,1720,15,18
9.0,開心勇駒 (H451),鍾易禮,告東尼,112.0,1162.0,8.0,66.0,HKJ_local_results_20250302,02-03-2025_Race8,False,1609,52,9
10.0,齋月 (K309),布文,廖康銘,125.0,1070.0,3.0,18.0,HKJ_local_results_20250302,02-03-2025_Race8,False,1821,14,23
11.0,九五赤兔 (H257),黃寶妮,韋達,105.0,1113.0,10.0,48.0,HKJ_local_results_20250302,02-03-2025_Race8,False,44,59,57
1.0,追風 (J227),潘頓,羅富全,135.0,1108.0,10.0,3.8,HKJ_local_results_20241204,04-12-2024_Race1,True,1458,25,41
2.0,聰明導彈 (C037),霍宏聲,方嘉柏,128.0,1127.0,11.0,9.0,HKJ_local_results_20241204,04-12-2024_Race1,True,1290,54,26
3.0,架勢奇爸 (G312),布文,告東尼,135.0,1157.0,4.0,4.9,HKJ_local_results_20241204,04-12-2024_Race1,True,873,14,9
4.0,常常感恩 (J065),何澤堯,蘇偉賢,125.0,1092.0,5.0,12.0,HKJ_local_results_20241204,04-12-2024_Race1,False,603,0,50
5.0,型到爆 (H011),蔡明紹,巫偉傑,121.0,1049.0,8.0,19.0,HKJ_local_results_20241204,04-12-2024_Race1,False,370,41,21
6.0,凱旋七福 (J005),巴米高,韋達,123.0,1109.0,6.0,8.2,HKJ_local_results_20241204,04-12-2024_Race1,False,145,12,57
7.0,着着領先 (G304),杜苑欣,葉楚航,119.0,1132.0,3.0,19.0,HKJ_local_results_20241204,04-12-2024_Race1,False,1104,17,46
8.0,威力勇驥 (J057),艾道拿,賀賢,130.0,1066.0,7.0,54.0,HKJ_local_results_20241204,04-12-2024_Race1,False,503,32,52
9.0,真好運 (J025),希威森,伍鵬志,131.0,1114.0,1.0,16.0,HKJ_local_results_20241204,04-12-2024_Race1,False,1097,15,3
10.0,陽光燦爛 (H484),潘明輝,游達榮,115.0,1095.0,2.0,5.8,HKJ_local_results_20241204,04-12-2024_Race1,False,1627,24,36
11.0,雄昇勇士 (J067),田泰安,徐雨石,119.0,1218.0,9.0,12.0,HKJ_local_results_20241204,04-12-2024_Race1,False,1634,27,24
1.0,佳景臨門 (H154),巴米高,葉楚航,132.0,1063.0,9.0,14.0,HKJ_local_results_20241204,04-12-2024_Race2,True,77,12,46
2.0,三代同心 (H065),潘頓,告東尼,134.0,1142.0,7.0,4.6,HKJ_local_results_20241204,04-12-2024_Race2,True,15,25,9
3.0,有心意 (J179),麥道朗,羅富全,135.0,1144.0,5.0,3.9,HKJ_local_results_20241204,04-12-2024_Race2,True,840,58,41
4.0,前風 (E281),楊明綸,徐雨石,118.0,1060.0,3.0,9.1,HKJ_local_results_20241204,04-12-2024_Race2,False,157,20,24
5.0,神速馬車 (H193),杜苑欣,韋達,130.0,1112.0,8.0,20.0,HKJ_local_results_20241204,04-12-2024_Race2,False,1127,17,57
6.0,馬有運 (H121),貝知仁,伍鵬志,131.0,1126.0,4.0,8.0,HKJ_local_results_20241204,04-12-2024_Race2,False,1746,46,3
7.0,夢幻駿駒 (J144),布文,方嘉柏,135.0,1104.0,6.0,6.5,HKJ_local_results_20241204,04-12-2024_Race2,False,391,14,26
8.0,萬事靚 (H148),希威森,容天鵬,130.0,1236.0,12.0,153.0,HKJ_local_results_20241204,04-12-2024_Race2,False,1349,15,18
8.0,俏郎中 (G389),潘明輝,呂健威,116.0,1139.0,11.0,27.0,HKJ_local_results_20241204,04-12-2024_Race2,False,84,24,8
10.0,背背龍 (H374),霍宏聲,巫偉傑,129.0,1105.0,2.0,39.0,HKJ_local_results_20241204,04-12-2024_Race2,False,1296,54,21
11.0,宏才 (G408),田泰安,蘇偉賢,131.0,1097.0,1.0,7.2,HKJ_local_results_20241204,04-12-2024_Race2,False,535,27,50
12.0,合金皇 (D287),賀銘年,丁冠豪,121.0,1113.0,10.0,32.0,HKJ_local_results_20241204,04-12-2024_Race2,False,293,47,0
1.0,青春力量 (H358),楊明綸,大衛希斯,117.0,1030.0,2.0,4.7,HKJ_local_results_20241204,04-12-2024_Race3,True,1667,20,12
2.0,相映紅 (J426),布文,方嘉柏,128.0,1032.0,7.0,4.7,HKJ_local_results_20241204,04-12-2024_Race3,True,1095,14,26
3.0,加州活力 (J131),鍾易禮,告東尼,117.0,1117.0,11.0,19.0,HKJ_local_results_20241204,04-12-2024_Race3,True,178,52,9
4.0,勝意 (J203),潘頓,黎昭昇,134.0,1122.0,10.0,2.9,HKJ_local_results_20241204,04-12-2024_Race3,False,226,25,65
5.0,勁大威猛 (H450),杜苑欣,姚本輝,132.0,995.0,4.0,9.3,HKJ_local_results_20241204,04-12-2024_Race3,False,187,17,14
6.0,辰速密碼 (J430),蔡明紹,巫偉傑,123.0,1093.0,6.0,81.0,HKJ_local_results_20241204,04-12-2024_Race3,False,1454,41,21
7.0,久久為金 (J110),田泰安,賀賢,119.0,1184.0,3.0,22.0,HKJ_local_results_20241204,04-12-2024_Race3,False,43,27,52
8.0,怪獸奇兵 (E369),希威森,文家良,124.0,1169.0,1.0,10.0,HKJ_local_results_20241204,04-12-2024_Race3,False,696,15,25
9.0,光輝歲月 (J508),何澤堯,游達榮,128.0,1080.0,9.0,12.0,HKJ_local_results_20241204,04-12-2024_Race3,False,119,0,36
10.0,開心宇宙 (J533),簡國能,丁冠豪,135.0,1165.0,8.0,44.0,HKJ_local_results_20241204,04-12-2024_Race3,False,1610,28,0
11.0,對衡之星 (E082),霍宏聲,韋達,124.0,1169.0,5.0,39.0,HKJ_local_results_20241204,04-12-2024_Race3,False,568,54,57
12.0,英雄本色 (J112),潘明輝,鄭俊偉,122.0,1068.0,12.0,108.0,HKJ_local_results_20241204,04-12-2024_Race3,False,1332,24,54
1.0,胡椒軍曹 (E432),巴米高,徐雨石,135.0,1140.0,8.0,38.0,HKJ_local_results_20241204,04-12-2024_Race4,True,1297,12,24
2.0,精益大師 (H134),布宜學,葉楚航,134.0,1099.0,4.0,8.3,HKJ_local_results_20241204,04-12-2024_Race4,True,1182,13,46
3.0,勝萬金 (H405),何澤堯,告東尼,123.0,1053.0,9.0,3.7,HKJ_local_results_20241204,04-12-2024_Race4,True,230,0,9
4.0,超強六十 (J071),金美琪,方嘉柏,121.0,1067.0,6.0,21.0,HKJ_local_results_20241204,04-12-2024_Race4,False,1415,50,26
5.0,銀刺勇士 (J043),麥道朗,方嘉柏,123.0,1103.0,7.0,32.0,HKJ_local_results_20241204,04-12-2024_Race4,False,1549,58,26
